_id,PARID,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESS,PROPERTYCITY,PROPERTYSTATE,PROPERTYUNIT,PROPERTYZIP,MUNICODE,MUNIDESC,SCHOOLCODE,SCHOOLDESC,LEGAL1,LEGAL2,LEGAL3,NEIGHCODE,NEIGHDESC,TAXCODE,TAXDESC,TAXSUBCODE,TAXSUBCODE_DESC,OWNERCODE,OWNERDESC,CLASS,CLASSDESC,USECODE,USEDESC,LOTAREA,HOMESTEADFLAG,FARMSTEADFLAG,CLEANGREEN,ABATEMENTFLAG,RECORDDATE,SALEDATE,SALEPRICE,SALECODE,SALEDESC,DEEDBOOK,DEEDPAGE,PREVSALEDATE,PREVSALEPRICE,PREVSALEDATE2,PREVSALEPRICE2,CHANGENOTICEADDRESS1,CHANGENOTICEADDRESS2,CHANGENOTICEADDRESS3,CHANGENOTICEADDRESS4,COUNTYBUILDING,COUNTYLAND,COUNTYTOTAL,COUNTYEXEMPTBLDG,LOCALBUILDING,LOCALLAND,LOCALTOTAL,FAIRMARKETBUILDING,FAIRMARKETLAND,FAIRMARKETTOTAL,STYLE,STYLEDESC,STORIES,YEARBLT,EXTERIORFINISH,EXTFINISH_DESC,ROOF,ROOFDESC,BASEMENT,BASEMENTDESC,GRADE,GRADEDESC,CONDITION,CONDITIONDESC,CDU,CDUDESC,TOTALROOMS,BEDROOMS,FULLBATHS,HALFBATHS,HEATINGCOOLING,HEATINGCOOLINGDESC,FIREPLACES,BSMTGARAGE,FINISHEDLIVINGAREA,CARDNUMBER,ALT_ID,TAXYEAR,ASOFDATE
54040,0012H00009000000,58.0, ,S 25TH ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,BROWN EVERSON PLAN 22 LOT 20X80 SO 25TH ST     ,2 STY FRA & ALUM HSE #58                       ,,11601,11601,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,70,ROWHOUSE,1600,,,,,05-11-2022,04-29-2022,85000.0,35,CORP TRANSFER,18895,49,09-22-2020,76000.0,09-27-2018,65000.0,5536   WOODMONT ST   ,  ,PITTSBURGH PA  ,15217.0,62700,36900,99600,0,62700,36900,99600,62700,36900,99600,11,ROW END,2.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C,AVERAGE,4.0,FAIR,FR,FAIR,7.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1584.0,1.0,,2025,01-JUN-25
54064,0012K00192000000,133.0, ,S 22ND ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,LOT 20X60 S 22ND ST COR JANE ST                ,3 STY BRK HSE & STO 133                        ,,11601,11601,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,20,TWO FAMILY,1200,,,,,04-27-2023,04-26-2023,500.0,14,TIME ON MARKET,19280,478,09-22-2022,500.0,05-27-2022,500.0,834   WASHINTON RD   ,  ,PITTSBURGH PA  ,15228.0,113900,55800,169700,0,113900,55800,169700,113900,55800,169700,13,MULTI-FAMILY,2.0,1899.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C,AVERAGE,3.0,AVERAGE,AV,AVERAGE,11.0,4.0,2.0,0.0,2,Central Heat,0.0,0.0,2540.0,1.0,,2025,01-JUN-25
54225,0013K00207000000,2106.0, ,SPRING ST,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,JOS KEELING PLAN 30 LOT 33.42XAVG104X25 RR SPRI,NG ST,2 1/2 STY ALUM HSG HSE 2106,11603,11603,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,3016,,,,,10-23-2007,10-23-2007,19900.0,AA,SALE NOT ANALYZ,13416,236,07-18-2007,1775.0,06-02-2003,1.0,2106   SPRING ST   ,  ,PITTSBURGH PA  ,15210.0,15600,8000,23600,0,15600,8000,23600,15600,8000,23600,16,OLD STYLE,2.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,6.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1485.0,1.0,,2025,01-JUN-25
54509,0013K00114000000,2122.0, ,ARLINGTON AVE,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,J KEELING PLAN 24 LOT 25X125,,,11603,11603,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,3125,,,,,12-02-2020,11-25-2020,16000.0,14,TIME ON MARKET,18246,241,08-18-2015,5000.0,10-01-1953,0.0,9313   MARSHALL RD   ,  ,CRANBERRY TWP PA  ,16066.0,14000,8100,22100,0,14000,8100,22100,14000,8100,22100,16,OLD STYLE,1.0,1873.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,5.0,2.0,1.0,0.0,B,Central Heat with AC,0.0,0.0,1224.0,1.0,,2025,01-JUN-25
54561,0013L00049000000,0.0, ,ECCLES ST,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,J M ECCLES PLAN 15 LOT 20X100 ECCLES ST BET ELE,ANOR & CONWAY STS                              ,,11602,11602,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,2000,,,,,,09-05-1957,0.0,9,OTHER INVALID,,,,,,,       ,  ,   ,,0,800,800,0,0,800,800,0,800,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
54667,0012R00028000000,0.0, ,S 25TH ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,MRS M O PHILLIPS PARTN PLAN 58 LOT 20X60 S 25TH, ST COR MARY                                   ,2 STY BRK BLDG 148                             ,51C68A,PITTSBURGH URBAN,T,20 - Taxable,,,10,REGULAR,C,COMMERCIAL,400,VACANT COMMERCIAL LAND,1200,,,,,,10-25-1965,0.0,3,LOVE&AFFECTION,,,,,,,2711   TIMBERGLEN DR W  ,  ,WEXFORD PA  ,15090.0,0,12000,12000,0,0,12000,12000,0,12000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
54856,0057G00365000000,8.0, ,ALLEGHENY TER,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,LOT 17.14X76.87 ,,,11503,11503,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,70,ROWHOUSE,1309,,,,,02-13-2024,02-09-2024,8000.0,99,CORRECTN / DUP,19574,430,02-05-2024,1.0,06-04-2014,1.0,8   ALLEGHENY TER   ,  ,PITTSBURGH PA  ,15207.0,15500,1500,17000,0,15500,1500,17000,15500,1500,17000,11,ROW END,2.0,1900.0,2.0,Brick,4.0,ROLL,5.0,Full,D,BELOW AVERAGE,3.0,AVERAGE,AV,AVERAGE,4.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,896.0,1.0,,2025,01-JUN-25
54998,0012R00166000000,32.0, ,ELEANOR ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,RE360 - HILLTOP CONSOLIDATION PLAN,LOT 1 = 40X96X40X96,,11602,11602,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,3840,,,,,07-12-2024,07-10-2024,26000.0,14,TIME ON MARKET,19733,558,12-17-2018,26000.0,09-10-2013,32500.0,2250   MAIN ST   ,  ,PITTSBURGH PA  ,15203.0,0,26500,26500,0,0,26500,26500,0,26500,26500,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
55242,0012S00196000000,2809.0, -2811,EDWARDS WAY,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,JOHN MC CLURG HRS PLAN 165-166 LOT 48X109 IN AL,L MARY ST BET 27TH & 28TH STS                  ,3-2 STY BRK HSES 2806 2808 2810                ,11601,11601,E,10 - Exempt,,,20,CORPORATION,R,RESIDENTIAL,20,TWO FAMILY,5232,,,,,10-27-2017,10-27-2017,100039.0,GV,GOVT SALE,TR18,172,07-09-2002,130000.0,07-03-1991,55000.0,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,3300,90100,93400,0,3300,90100,93400,3300,90100,93400,13,MULTI-FAMILY,2.0,1890.0,2.0,Brick,1.0,SHINGLE,5.0,Full,D,BELOW AVERAGE,6.0,UNSOUND,UN,UNSOUND,4.0,2.0,1.0,0.0,1,,0.0,0.0,1685.0,1.0,,2025,01-JUN-25
55291,0012M00129000000,2511.0, ,SARAH ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,LOT 40X60 IN ALL SARAH,3 & 2 STY BRK HSE #2511,,11601,11601,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,20,TWO FAMILY,2400,,,,,12-14-2020,12-08-2020,148500.0,9,OTHER INVALID,18264,266,10-31-2018,10.0,10-03-2018,2186.0,4730  S FORT APACHE RD  STE 300,  ,LAS VEGAS NV  ,89147.0,143400,66600,210000,0,143400,66600,210000,143400,66600,210000,13,MULTI-FAMILY,3.0,1950.0,2.0,Brick,4.0,ROLL,5.0,Full,C,AVERAGE,2.0,GOOD,VG,VERY GOOD,8.0,3.0,3.0,0.0,B,Central Heat with AC,0.0,0.0,2401.0,1.0,,2025,01-JUN-25
55302,0012R00025000000,0.0, ,S 25TH ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,LOT 20X60 S 25TH BET MARY & HARCUMS WAY        ,2 1/2 STY BRK & FRA HSE 142                    ,,11601,11601,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,100,VACANT LAND,1198,,,,,,12-23-1993,34000.0,0,VALID SALE,9125,516,,,,,138  S 25TH ST   ,  ,PITTSBURGH PA  ,15203.0,0,600,600,0,0,600,600,0,600,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
55531,0013M00301000000,2932.0, ,ARLINGTON AVE,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,DAVIS PLAN 1 LOT 28.01XAVG81.91 ARLINGTON AV   ,2 STY FRA ALUM HSE 2932                        ,DAVIS PLAN 2 LOT 24.54XAVG92.42 ARLINGTON AV   ,11603,11603,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2294,,,,,,09-18-1963,0.0,N,NOT APPLICABLE,,,,,,,2850  E CARSON ST  APT 409,  ,PITTSBURGH PA  ,15203.0,28600,7300,35900,0,28600,7300,35900,28600,7300,35900,16,OLD STYLE,2.0,1902.0,1.0,Frame,1.0,SHINGLE,3.0,Crawl,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,5.0,2.0,1.0,0.0,2,Central Heat,1.0,0.0,2468.0,1.0,,2025,01-JUN-25
55626,0013S00102000000,0.0, ,DEVLIN ST,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,HOLLIS HRS PLAN 63 LOT 25X106.74,,,11603,11603,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,2668,,,,,,10-23-1975,15650.0,0,VALID SALE,,,,,,,750   BROWER RD   ,  ,LIMA OH  ,45801.0,0,800,800,0,0,800,800,0,800,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
55636,0013R00081000000,221.0, ,ROTHMAN ST,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,SWEARINGER PLAN 121 LOT 25X120,,,11603,11603,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,3000,,,,,01-16-2024,12-29-2023,150700.0,35,CORP TRANSFER,19549,549,11-12-2009,2000.0,11-11-2009,2000.0,221   ROTHMAN ST   ,  ,PITTSBURGH PA  ,15210.0,13000,8000,21000,0,13000,8000,21000,13000,8000,21000,16,OLD STYLE,2.0,1923.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C,AVERAGE,6.0,UNSOUND,UN,UNSOUND,7.0,4.0,1.0,1.0,2,Central Heat,0.0,0.0,2127.0,1.0,,2025,01-JUN-25
55665,0013S00104000000,2923.0, ,DEVLIN ST,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,S P HOLLIS PLAN 59-60-61 LOT 75X               ,106.75 DEVLIN ST                               ,2 1/2 STY FRA ASB SHG HSE #2923 ON 59          ,11603,11603,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,10,SINGLE FAMILY,8006,,,,,,01-21-1997,17900.0,9,OTHER INVALID,9868,139,,,,,2923   DEVLIN ST   ,  ,PITTSBURGH PA  ,15210.0,35000,10300,45300,0,35000,10300,45300,35000,10300,45300,16,OLD STYLE,3.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C+,AVERAGE +,4.0,FAIR,FR,FAIR,5.0,3.0,1.0,1.0,2,Central Heat,0.0,0.0,2560.0,1.0,,2025,01-JUN-25
55698,0030N00135000000,328.0, ,FELMETH ST,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,ARLINGTON PLACE PLAN 66-67-68- 69 LOT 100X100 I,N ALL FELMUTH ST TO ROMAN WAY                  ,1 1/2 STY INSEL-BRK HSE #328                   ,11603,11603,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,10000,,,,,,04-21-1987,10000.0,0,VALID SALE,7532,392,,,,,1172   HAZLETT RD   ,  ,PITTSBURGH PA  ,15237.0,21900,10500,32400,0,21900,10500,32400,21900,10500,32400,16,OLD STYLE,1.5,1914.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,4.0,FAIR,FR,FAIR,6.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1062.0,1.0,,2025,01-JUN-25
55733,0013M00127000000,2915.0, ,ARLINGTON AVE,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,C RUPP PLAN PTS 7-8 LOT 48X66.8,,,11603,11603,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,3206,,,,,04-04-2022,03-17-2022,1.0,H,MULTI-PARCEL SA,18847,225,08-09-2018,825294.0,12-10-2007,30000.0,901   BINGHAM ST   ,  ,PITTSBURGH PA  ,15203.0,14100,8200,22300,0,14100,8200,22300,14100,8200,22300,16,OLD STYLE,2.0,1918.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,3.0,AVERAGE,AV,AVERAGE,6.0,3.0,2.0,1.0,2,Central Heat,1.0,0.0,1670.0,1.0,,2025,01-JUN-25
55772,0013S00198000000,0.0, ,RINNE ST,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,LENA DIPPLE PLAN 17 LOT 25XAVG144 RINNE ST     ,,,11603,11603,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,3600,,,,,,05-11-1972,0.0,N,NOT APPLICABLE,,,,,,,       ,  ,   ,,0,8600,8600,0,0,8600,8600,0,8600,8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
55860,0029N00077000000,2825.0, -2853,SARAH ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,SARAH STREET PROPERTIES IMPROVEMENT            ,SUBDIVISION SITE PLAN PARCEL 'B' LOT =         ,301.10X109.33X301.10 (OR 0.756 ALD)            ,51C69A,PITTSBURGH URBAN,T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,402,APART:20-39 UNITS,32931,,,,,,11-10-1999,176700.0,5V,,10627,398,09-30-1994,954490.0,,,100  W STATION SQUARE DR  STE 350,  ,PITTSBURGH PA  ,15219.0,100000,100000,200000,0,100000,100000,200000,100000,100000,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
55920,0013S00207000000,305.0, ,RINNE ST,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,S DIPPLE PLAN 26 LOT 25XAVG120.70 RINNE ST     ,2 STY FRA ALUM HSE 305                         ,,11603,11603,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,10,SINGLE FAMILY,3017,,,,,,10-31-2000,1.0,3,LOVE&AFFECTION,10902,394,06-01-1999,1.0,,,103   CRANBROOKE DR   ,  ,CORAOPOLIS PA  ,15108.0,16400,8000,24400,0,16400,8000,24400,16400,8000,24400,16,OLD STYLE,2.0,1900.0,1.0,Frame,1.0,SHINGLE,4.0,Part,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1184.0,1.0,,2025,01-JUN-25
55994,0013C00111000000,2510.0, -2512,MISSION ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,LOT 40X120,,,11602,11602,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,20,TWO FAMILY,4800,,,,,09-08-2023,06-30-2023,30000.0,14,TIME ON MARKET,19423,471,06-09-2015,50770.0,04-30-2013,1.0,202   BOGGS AVE   ,  ,PITTSBURGH PA  ,15211.0,91700,29400,121100,0,91700,29400,121100,91700,29400,121100,13,MULTI-FAMILY,3.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,4.0,FAIR,FR,FAIR,12.0,4.0,2.0,0.0,2,Central Heat,0.0,0.0,3720.0,1.0,,2025,01-JUN-25
56188,0013C00276000000,2311.0, ,SIERRA ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,KNOLLS PLAN 1/2 OF 99 LOT 25X75 SIERRA ST BET S,TERLING & ELEANOR STS,2 1/2 STY FRA SHG HSE 2311,11602,11602,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,1875,,,,,03-15-2005,03-15-2005,15000.0,0,VALID SALE,12376,540,05-01-1980,3000.0,,,2821   CASTLEVIEW DR   ,  ,PITTSBURGH PA  ,15227.0,13500,6500,20000,0,13500,6500,20000,13500,6500,20000,16,OLD STYLE,2.0,1880.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,5.0,POOR,FR,FAIR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1296.0,1.0,,2025,01-JUN-25
56201,0013D00057000000,75.0, ,BARRY ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,BARRY HALL FARM PLAN 68 LOT & PT LOT 67 -20.75X80,,,11602,11602,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,1660,,,,,09-30-2020,09-28-2020,29900.0,9,OTHER INVALID,18169,412,11-30-2009,42900.0,09-24-1947,0.0,75   BARRY ST   ,  ,PITTSBURGH PA  ,15203.0,38700,12500,51200,0,38700,12500,51200,38700,12500,51200,20,SEMI DETACHED,2.0,1901.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,3.0,AVERAGE,PR,POOR,7.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1956.0,1.0,,2025,01-JUN-25
56212,0013C00406000000,45.0, ,GREELEY ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,JOHN PAGE PLAN PT 70-PT 71 LOT 20.5X62.50 IN AL,L GREELY                                       ,2 1/2 STY ALUM SID HSE 45                      ,11602,11602,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,1281,,,,,10-28-2021,10-20-2021,275000.0,0,VALID SALE,18660,261,11-08-2017,142857.0,02-04-2011,25000.0,45   GREELEY ST   ,  ,PITTSBURGH PA  ,15203.0,140600,11300,151900,0,140600,11300,151900,140600,11300,151900,20,SEMI DETACHED,2.0,1900.0,1.0,Frame,1.0,SHINGLE,4.0,Part,C+,AVERAGE +,3.0,AVERAGE,AV,AVERAGE,8.0,4.0,4.0,0.0,B,Central Heat with AC,2.0,0.0,1785.0,1.0,,2025,01-JUN-25
56258,0013D00154000000,0.0, ,OAKLEY WAY,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,J MC CLURG PLAN 96 LOT 24X110 ORKNEY WAY NR INC,LINE                                           ,,11602,11602,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,2640,,,,,,11-14-2002,30000.0,U,OTHER,11504,409,09-29-1992,0.0,,,1147   KING AVE   ,  ,PITTSBURGH PA  ,15206.0,0,22900,22900,0,0,22900,22900,0,22900,22900,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
56259,0013D00155000000,2714.0, ,MISSION ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,PARTN PLAN OF JOHN MC CLURG HRS PLAN,LOT 95=21.00X110.00X21.00X110.00,2 STY FRA-STN KOTE-ALUM SDG HSE #2714,11602,11602,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,10,SINGLE FAMILY,2640,,,,,08-30-2024,08-26-2024,219000.0,9,OTHER INVALID,19787,24,08-19-2022,35000.0,07-15-2022,35000.0,2714   MISSION ST   ,  ,PITTSBURGH PA  ,15203.0,170500,22900,193400,0,170500,22900,193400,170500,22900,193400,16,OLD STYLE,2.0,1910.0,1.0,Frame,1.0,SHINGLE,5.0,Full,B,GOOD,2.0,GOOD,GD,GOOD,6.0,3.0,2.0,0.0,B,Central Heat with AC,0.0,0.0,1410.0,1.0,,2025,01-JUN-25
56266,0013G00087000000,2514.0, ,WELLINGTON ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,SUGAR GROVE PLAN NLY 1/2 20 LOT 25X105 WELLINGT,ON WAY,2 1/2 STY ALUM HSE 2514,11602,11602,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,2625,,,,,10-23-2017,10-17-2017,4000.0,14,TIME ON MARKET,16987,150,09-24-2007,1.0,12-28-2000,1.0,2716   BURHAM ST  APT 1,  ,PITTSBURGH PA  ,15203.0,4500,18500,23000,0,4500,18500,23000,4500,18500,23000,16,OLD STYLE,2.0,1890.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,6.0,UNSOUND,UN,UNSOUND,5.0,2.0,1.0,0.0,1,,0.0,0.0,1520.0,1.0,,2025,01-JUN-25
56368,0013J00138000000,1817.0, ,WAITE ST,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,W M WAITES PLAN PT 2 LOT 25X90 WAITE ST        ,2 1/2 STY ALUM HSE 1817                        ,,11603,11603,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,2250,,,,,02-05-2024,12-20-2023,0.0,3,LOVE&AFFECTION,19569,28,12-05-1989,22000.0,,,108   BUTTONWOOD DR   ,  ,ALIQUIPPA PA  ,15001.0,19400,7300,26700,0,19400,7300,26700,19400,7300,26700,16,OLD STYLE,2.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,6.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1544.0,1.0,,2025,01-JUN-25
56509,0013G00125000000,2435.0, -2437,COBDEN ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,IHMSEN PLAN 19-20 LOT 40.06X119.46,,,11602,11602,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,20,TWO FAMILY,4786,,,,,03-21-2017,03-20-2017,150000.0,UR,OTHER,16733,273,09-21-1971,0.0,,,2006  E CARSON ST   ,  ,PITTSBURGH PA  ,15203.0,112600,29400,142000,0,112600,29400,142000,112600,29400,142000,13,MULTI-FAMILY,2.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,3.0,AVERAGE,AV,AVERAGE,8.0,4.0,2.0,0.0,2,Central Heat,0.0,0.0,3135.0,1.0,,2025,01-JUN-25
56555,0013D00203000000,2810.0, ,SHELLY ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,73 LOT 24X110 SHELLY ST BET OAKLEY WY & INCLINE,2 1/2 STY FRA-ALUM SDG HSE 2810                ,FRA SHED                                       ,11602,11602,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,20,TWO FAMILY,2640,,,,,05-06-2021,04-28-2021,105000.0,14,TIME ON MARKET,18425,494,03-03-2021,55000.0,08-13-2018,1.0,2810   SHELLY ST   ,  ,PITTSBURGH PA  ,15203.0,74500,22900,97400,0,74500,22900,97400,74500,22900,97400,13,MULTI-FAMILY,2.0,1898.0,1.0,Frame,1.0,SHINGLE,4.0,Part,D+,BELOW AVERAGE +,3.0,AVERAGE,AV,AVERAGE,7.0,5.0,2.0,,2,Central Heat,0.0,0.0,1843.0,1.0,,2025,01-JUN-25
56565,0013G00364000000,2708.0, ,BERG ST,PITTSBURGH,PA, ,15203.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,JOHN BROWN PLAN 152 LOT 20X140 BERG ST BET CLOV,ER & COLOGNE                                   ,2 1/2 STY FRA ALUM HSE 2708                    ,11602,11602,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2800,,,,,,03-06-1995,1.0,3,LOVE&AFFECTION,9413,99,,,,,75  E AMANDA AVE   ,  ,PITTSBURGH PA  ,15210.0,64000,23400,87400,0,64000,23400,87400,64000,23400,87400,16,OLD STYLE,2.0,1880.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,3.0,AVERAGE,AV,AVERAGE,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1428.0,1.0,,2025,01-JUN-25
56627,0013L00118000000,2439.0, ,ARLINGTON AVE,PITTSBURGH,PA, ,15210.0,116,16th Ward - PITTSBURGH,47,Pittsburgh,F L IHMSEN PLAN 140 LOT 20.8X129 ARLINGTON AVE,2 STY BRK HSE #2439,,11603,11603,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,2683,,,,,12-30-2013,12-30-2013,17000.0,AA,SALE NOT ANALYZ,15476,553,04-26-2006,10.0,05-04-2001,1.0,829   INDUSTRY ST   ,  ,PITTSBURGH PA  ,15210.0,30100,7700,37800,0,30100,7700,37800,30100,7700,37800,16,OLD STYLE,2.0,1927.0,2.0,Brick,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,12.0,6.0,3.0,0.0,2,Central Heat,0.0,0.0,2160.0,1.0,,2025,01-JUN-25
