PARID,Address
0033B00043000000,"235 MATHEWS AVE, PITTSBURGH, PA 15210"
0114S00226000000,"1233 TERMON AVE, PITTSBURGH, PA 15212"
0115P00128000000,"722 WOODS RUN AVE, PITTSBURGH, PA 15212"
0014E00251000000,"621 FREELAND ST, PITTSBURGH, PA 15210"
0014C00259000000,"904 SAINT MARTIN ST, PITTSBURGH, PA 15203"
0006F00070000000,"218 FINGAL ST, PITTSBURGH, PA 15211"
0021J00032000000,"324 HAMMOND ST, PITTSBURGH, PA 15204"
0004P00056000000,"80 NORTON ST, PITTSBURGH, PA 15211"
0010D00338000A00,"603 WANDLESS ST, PITTSBURGH, PA 15219"
0056F00176000000,"201 GLEN CALADH ST, PITTSBURGH, PA 15207"
0116E00222000000,"18 GOULD AVE, PITTSBURGH, PA 15214"
0056P00138000000,"5239 DYKE ST, PITTSBURGH, PA 15207"
0048A00286000000,"2115 STRAUBS LN, PITTSBURGH, PA 15212"
0048E00342000000,"2102 ALROY WAY, PITTSBURGH, PA 15212"
0075G00126000000,"3528 MASSACHUSETTS AVE, PITTSBURGH, PA 15212"
0042N00166000000,"1215 FAIRDALE ST, PITTSBURGH, PA 15204"
0045N00229000000,"2325 ATMORE ST, PITTSBURGH, PA 15212"
0033C00093000000,"18 GRAPE ST, PITTSBURGH, PA 15210"
0033A00301000000,"412 ARABELLA ST, PITTSBURGH, PA 15210"
0014A00246000000,"69 BELTZHOOVER AVE, PITTSBURGH, PA 15210"
0056L00143000000,"119 ASHTON AVE, PITTSBURGH, PA 15207"
0011J00047000000,"1903 FORBES AVE, PITTSBURGH, PA 15219"
0041A00078000000,"3117 FADETTE ST, PITTSBURGH, PA 15204"
0010K00175000000,"2202 WEBSTER AVE, PITTSBURGH, PA 15219"
0013R00131000000,"201 CLOVER ST, PITTSBURGH, PA 15210"
0042N00338000000,"3233 CHARTIERS AVE, PITTSBURGH, PA 15204"
0127K00105000000,"1830 BEECHWOOD BLVD, PITTSBURGH, PA 15217"
0174K00116000000,"7309 FRANKSTOWN AVE, PITTSBURGH, PA 15208"
0231R00096000000,"2208 PARK HILL DR, PITTSBURGH, PA 15221"
0015L00144000000,"120 CHALFONT ST, PITTSBURGH, PA 15210"
0015L00227000000,"500 GEARING AVE, PITTSBURGH, PA 15210"
0022F00276000000,"1321 COLUMBUS AVE, PITTSBURGH, PA 15233"
0024E00102000000,"820 SPRING GARDEN AVE, PITTSBURGH, PA 15212"
0023A00096000000,"18 NORMAN ST, PITTSBURGH, PA 15214"
0011J00153000000,"1908 FORBES AVE, PITTSBURGH, PA 15219"
0011J00302000000,"53 MILTENBERGER ST, PITTSBURGH, PA 15219"
0011K00271001000,"2005 BLVD OF THE ALLIES, PITTSBURGH, PA 15219"
0045M00114000000,"2412 N CHARLES ST, PITTSBURGH, PA 15214"
0048F00037000000,"2112 LAUTNER ST, PITTSBURGH, PA 15212"
0050M00213000000,"310 N GRAHAM ST, PITTSBURGH, PA 15206"
0125D00010000000,"1013 BEECHER ST, PITTSBURGH, PA 15208"
0011J00191000000,"1806 TUSTIN ST, PITTSBURGH, PA 15219"
0124L00263000000,"6544 ROWAN ST, PITTSBURGH, PA 15206"
0124S00076000000,"6641 ROWAN ST, PITTSBURGH, PA 15206"
0050J00017000000,"4817 BROAD ST, PITTSBURGH, PA 15224"
0050H00003000000,"5327 ROSETTA ST, PITTSBURGH, PA 15224"
0174L00027000000,"7419 IDLEWILD ST, PITTSBURGH, PA 15208"
0125H00254000000,"7022 FRANKSTOWN AVE, PITTSBURGH, PA 15208"
0174B00228000000,"7333 MOUNT VERNON ST, PITTSBURGH, PA 15208"
0232B00290000000,"619 DORNBUSH ST, PITTSBURGH, PA 15221"
0077N00095000000,"246 KENNEDY AVE, PITTSBURGH, PA 15214"
0060R00237000000,"1922 WESTMONT AVE, PITTSBURGH, PA 15210"
0003R00072000000,"1024 MANOR ST, PITTSBURGH, PA 15203"
0042S00313000000,"2774 GLEN MAWR ST, PITTSBURGH, PA 15204"
0004J00127000000,"477 BELONDA ST, PITTSBURGH, PA 15211"
0057C00222000000,"76 ALMEDA ST, PITTSBURGH, PA 15207"
0056G00008000000,"305 FLOWERS AVE, PITTSBURGH, PA 15207"
0056L00232000000,"326 E ELIZABETH ST, PITTSBURGH, PA 15207"
0071M00008000000,"3531 PROSSER WAY, PITTSBURGH, PA 15204"
0020R00002000000,"728 RUDOLPH ST, PITTSBURGH, PA 15220"
0135H00132000000,"618 CALERA ST, PITTSBURGH, PA 15207"
0020L00027000000,"1047 LAKEWOOD ST, PITTSBURGH, PA 15220"
0020S00171000000,"707 ELKTON ST, PITTSBURGH, PA 15220"
0023G00041000000,"11 MCCRORY WAY, PITTSBURGH, PA 15212"
0020R00333000000,"110 COMSTOCK WAY, PITTSBURGH, PA 15220"
0045A00208000000,"3002 SHADELAND AVE, PITTSBURGH, PA 15212"
0019D00167000000,"129 STEUBEN ST, PITTSBURGH, PA 15220"
0060L00049000000,"108 W CHERRYHILL ST, PITTSBURGH, PA 15210"
0014P00128000000,"311 ROCHELLE ST, PITTSBURGH, PA 15210"
0055P00192000000,"4521 SYLVAN AVE, PITTSBURGH, PA 15207"
0050M00020000B00,"5349 BROWN WAY, PITTSBURGH, PA 15224"
0056P00058000000,"5131 LYTLE ST, PITTSBURGH, PA 15207"
0047H00106000000,"1812 GEBHART ST, PITTSBURGH, PA 15212"
0013L00213000000,"2428 ARLINGTON AVE, PITTSBURGH, PA 15210"
0045N00311000A00,"2349 COLORADO ST, PITTSBURGH, PA 15212"
0075B00270000000,"3611 MEXICO ST, PITTSBURGH, PA 15212"
0173J00255000000,"1231 GROTTO ST, PITTSBURGH, PA 15206"
0174L00031000000,"7409 IDLEWILD ST, PITTSBURGH, PA 15208"
0015L00199000000,"613 MONTOOTH ST, PITTSBURGH, PA 15210"
0050M00022000000,"5360 ROSETTA ST, PITTSBURGH, PA 15224"
0125H00241000000,"7023 FRANKSTOWN AVE, PITTSBURGH, PA 15208"
0173R00022000000,"1408 OAKDENE ST, PITTSBURGH, PA 15206"
0174F00029000000,"7329 HERMITAGE ST, PITTSBURGH, PA 15208"
0046H00053000000,"816 LUELLA ST, PITTSBURGH, PA 15212"
0050M00319000000,"5439 PENN AVE, PITTSBURGH, PA 15206"
0007B00142000000,"916 MANHATTAN ST, PITTSBURGH, PA 15233"
0027B00123000000,"3206 CAMP ST, PITTSBURGH, PA 15219"
0175C00239000000,"7717 TIOGA ST, PITTSBURGH, PA 15208"
0045P00098000000,"1233 ISLAND AVE, PITTSBURGH, PA 15212"
0174F00117000000,"7311 MONTICELLO ST, PITTSBURGH, PA 15208"
0056G00015000000,"344 FLOWERS AVE, PITTSBURGH, PA 15207"
0014G00228000000,"954 INDUSTRY ST, PITTSBURGH, PA 15210"
0034D00001000000,"417 VANDALIA ST, PITTSBURGH, PA 15210"
0050H00059000000,"318 N GRAHAM ST, PITTSBURGH, PA 15206"
0015L00065000000,"86 LAFFERTY AVE, PITTSBURGH, PA 15210"
0050K00302000000,"4912 DEARBORN ST, PITTSBURGH, PA 15224"
0022M00019000000,"1532 BRIGHTON PL, PITTSBURGH, PA 15212"
0011K00045000000,"2112 5TH AVE, PITTSBURGH, PA 15219"
0124P00100000000,"505 WINFIELD ST, PITTSBURGH, PA 15206"
0023D00079000000,"63 EDENVALE ST, PITTSBURGH, PA 15212"
0114H00325000000,"901 BENTON AVE, PITTSBURGH, PA 15212"
0022H00191000000,"1724 BRIGHTON PL, PITTSBURGH, PA 15212"
0014R00165000000,"112 ROCHELLE ST, PITTSBURGH, PA 15210"
0023F00114000000,"257 E JEFFERSON ST, PITTSBURGH, PA 15212"
0077N00082000000,"276 KENNEDY AVE, PITTSBURGH, PA 15214"
0014R00138000000,"128 KNOX AVE, PITTSBURGH, PA 15210"
0032N00315000000,"410 LAUGHLIN AVE, PITTSBURGH, PA 15210"
0024K00299000000,"916 CONSTANCE ST, PITTSBURGH, PA 15212"
0173N00286000A00,"1508 N MURTLAND ST, PITTSBURGH, PA 15208"
0042N00316000000,"1327 JEFFERS ST, PITTSBURGH, PA 15204"
0056N00221000000,"94 COURTLAND ST, PITTSBURGH, PA 15207"
0082P00142000000,"5507 JACKSON ST, PITTSBURGH, PA 15206"
0124P00219000000,"547 LOWELL ST, PITTSBURGH, PA 15206"
0232B00161000000,"1721 CRESTLINE ST, PITTSBURGH, PA 15221"
0080N00147000000,"100 44TH ST, PITTSBURGH, PA 15201"
0081A00034000000,"5313 DUNCAN ST, PITTSBURGH, PA 15201"
0033P00265000000,"35 CEDRICTON ST, PITTSBURGH, PA 15210"
0042L00077000000,"3106 BERGMAN ST, PITTSBURGH, PA 15204"
0022E00310000000,"1437 NIXON ST, PITTSBURGH, PA 15233"
0095H00197000000,"2154 HAZELDELL ST, PITTSBURGH, PA 15210"
0021N00162000000,"2726 MERWYN AVE, PITTSBURGH, PA 15204"
0076N00023000000,"3137 SHADELAND AVE, PITTSBURGH, PA 15212"
0040C00208000000,"1251 HOLLYWOOD ST, PITTSBURGH, PA 15205"
0004P00121000000,"182 SOUTHERN AVE, PITTSBURGH, PA 15211"
0107M00077000000,"2145 MAZETTE PL, PITTSBURGH, PA 15205"
0014R00191000000,"123 BAUSMAN ST, PITTSBURGH, PA 15210"
0033K00139000000,"245 REIFERT ST, PITTSBURGH, PA 15210"
0035B00248000000,"1524 BEECHVIEW AVE, PITTSBURGH, PA 15216"
0010M00091000000,"522 FRANCIS ST, PITTSBURGH, PA 15219"
0042N00314000000,"1325 JEFFERS ST, PITTSBURGH, PA 15204"
0056N00222000000,"93 COURTLAND ST, PITTSBURGH, PA 15207"
0022K00336000000,"1315 N FRANKLIN ST, PITTSBURGH, PA 15233"
0033B00356000000,"338 MOORE AVE, PITTSBURGH, PA 15210"
0174K00362000000,"718 STERRETT ST, PITTSBURGH, PA 15208"
0020L00052000000,"1206 LAKEWOOD ST, PITTSBURGH, PA 15220"
0041H00071000000,"802 GREENWAY DR, PITTSBURGH, PA 15204"
0114F00092000000,"4080 CAMBRONNE ST, PITTSBURGH, PA 15212"
0084N00167000000,"633 SUMMERLEA ST, PITTSBURGH, PA 15232"
0046A00005000000,"2650 LELAND ST, PITTSBURGH, PA 15214"
